Район,Округ,Номер избирательного округа,Номер ТИК,Номер УИК,Количество избирателей,Примечание,Примечание
Красносельский,город Красное Село,2.0,26,1206,0,,51883
Красносельский,город Красное Село,2.0,26,1207,0,,43937
Красносельский,город Красное Село,2.0,26,1208,0,,43938
Красносельский,город Красное Село,2.0,26,1209,0,,51884
Красносельский,город Красное Село,2.0,26,1210,0,,43940
Красносельский,город Красное Село,2.0,26,1211,0,,43944
Красносельский,город Красное Село,2.0,26,1212,0,,43946
Красносельский,город Красное Село,2.0,26,1213,0,,43993
Красносельский,город Красное Село,2.0,26,1214,0,,43996
Красносельский,город Красное Село,2.0,26,1215,0,,43997
Красносельский,город Красное Село,2.0,26,1216,0,,43998
Красносельский,муниципальный округ Коломна,1.0,46,1085,0,новый 2019,54740
Красносельский,муниципальный округ Сосновая поляна,1.0,46,1086,0,,43991
Красносельский,муниципальный округ Сосновая поляна,1.0,46,1087,0,,43990
Красносельский,муниципальный округ Сосновая поляна,1.0,46,1088,0,,43984
Красносельский,муниципальный округ Сосновая поляна,2.0,46,1089,0,,43985
Красносельский,муниципальный округ Сосновая поляна,2.0,46,1090,0,,43986
Красносельский,муниципальный округ Сосновая поляна,2.0,46,1091,0,,43987
Красносельский,муниципальный округ Сосновая поляна,1.0,46,1092,0,,43988
Красносельский,муниципальный округ Сосновая поляна,1.0,46,1093,0,,43989
Красносельский,муниципальный округ Сосновая поляна,1.0,46,1094,0,,43992
Красносельский,муниципальный округ Сосновая поляна,2.0,46,1095,0,,43981
Красносельский,муниципальный округ Сосновая поляна,1.0,46,1096,0,,43982
Красносельский,муниципальный округ Сосновая поляна,1.0,46,1097,0,,43983
Красносельский,муниципальный округ Сосновая поляна,2.0,46,1098,0,,43977
Красносельский,муниципальный округ Сосновая поляна,2.0,46,1099,0,,43976
Красносельский,муниципальный округ Сосновая поляна,2.0,46,1100,0,,43978
Красносельский,муниципальный округ Сосновая поляна,2.0,46,1101,0,,43979
Красносельский,муниципальный округ Сосновая поляна,2.0,46,1102,0,,43980
Красносельский,муниципальный округ Константиновское,1.0,46,1165,0,,43649
